"","Bediensteten","Cinestar","City Port","Kronberger Hof","Leitrechner","Loehrstrasse","Rathaus","Rheinallee","Rheinufergarage","Roemisches Theater","Schillerplatz","Taubertsberg","TG Augustusplatz","Uniklinikum","Wallstrasse","Zollhafen","Gesamtergebnis"
"08:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"08:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"08:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"08:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"09:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"09:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"09:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"09:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"10:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"10:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"10:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"10:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"11:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"11:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"11:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"11:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"12:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"12:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"12:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"12:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"13:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"13:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"13:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"13:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"14:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"14:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"14:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"14:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"15:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"15:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"15:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"15:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"16:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"16:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"16:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"16:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"17:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"17:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"17:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"17:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"18:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"18:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"18:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"18:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"19:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"19:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"19:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"19:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"20:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"20:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"20:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"20:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"21:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"21:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"21:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"21:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"22:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"22:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"22:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"22:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"23:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"23:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"23:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"23:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"03.10.2018","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"00:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"00:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"00:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"00:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"01:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"01:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"01:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"01:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"02:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"02:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"02:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"02:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"03:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"03:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"03:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"03:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"04:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"04:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"04:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"04:45","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"05:00","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"05:15","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
"05:30","500","459","999","476","1.899","141","523","","497","434","420","767","577","3.708","290","174","11.864"
